monitoring_rank,feature,reference_count,current_count,reference_missing_rate,current_missing_rate,missing_rate_difference,reference_mean,current_mean,absolute_mean_shift,standardised_mean_shift,reference_std,current_std,standard_deviation_ratio,reference_median,current_median,absolute_median_shift,psi,ks_statistic,ks_p_value,wasserstein_distance,reference_constant,current_constant,overall_severity,feature_health_score,drift_detected,notes,psi_severity,ks_statistic_severity,standardised_mean_shift_severity,missing_rate_difference_severity,constant_sensor_change_severity,measurement_availability_severity,severity_rank
414,sensor_421,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,1.8547076738609114,1.6880085987261144,0.16669907513479698,0.04906674404435666,3.397394271445848,0.77450431623608,0.22797010130545428,1.6524,1.6334,0.019000000000000128,0.014659321831810774,0.02962470787701052,0.9786021920949267,0.14660907043179297,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
415,sensor_148,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.017708952837729816,0.01622388535031847,0.001485067487411347,0.04931945402733619,0.03011119074003175,0.007293874812193505,0.24223136425144953,0.016,0.0158,0.0001999999999999988,0.014634320857247094,0.029637436547577223,0.9785099004407948,0.0013210759307856394,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
416,sensor_026,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,1.2046066293929714,1.2007971246006388,0.003809504792332552,0.021310247651708372,0.17876398503642713,0.17311515664335778,0.9684006351060127,1.2834,1.2822,0.0012000000000000899,0.014065270306920032,0.03833865814696491,0.8486444338545593,0.010775430084739392,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
417,sensor_288,1250,314,0.0023942537909018356,0.0,0.0023942537909018356,0.41641888,0.17290509554140127,0.24351378445859873,0.02947430363315466,8.261901196697933,0.11104784899440769,0.013440955822467428,0.13895000000000002,0.13865,0.00030000000000002247,0.013509629115926774,0.03654522292993631,0.8852526292216929,0.15930539768997903,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
418,sensor_428,1250,314,0.0023942537909018356,0.0,0.0023942537909018356,4.060082,4.052206369426752,0.007875630573248138,0.0023537623705134933,3.345975223289003,1.2406190540514823,0.37077951008614685,3.9217,3.9785500000000003,0.05685000000000029,0.013129950094287544,0.044682802547770684,0.6886211791924224,0.15744535511487345,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
419,sensor_126,1244,314,0.007182761372705506,0.0,0.007182761372705506,1.1864578778135049,1.179004458598726,0.0074534192147788225,0.026150750280497844,0.2850174138344809,0.2624776330270492,0.9209178818087187,1.144,1.13,0.014000000000000012,0.013052335978334498,0.030669506625432663,0.9702576793574086,0.016478101023946843,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
420,sensor_324,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,5.399505990415336,5.3691525477707005,0.030353442644635464,0.011106884450415211,2.732849412465145,1.3684005592955557,0.5007230010749846,5.4365,5.5057,0.06920000000000037,0.0127163979356316,0.04329378726521638,0.7254134797745588,0.12703639780921994,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
421,sensor_431,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,18.575153833865812,17.807384984025557,0.7677688498402553,0.020506507669362507,37.44025370967143,29.954587194169026,0.8000636808300063,11.20925,10.5534,0.6558500000000009,0.01204559539657762,0.04233226837060705,0.7519566228860748,1.6351663128593963,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
422,sensor_051,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,632.2079031150159,632.4387815286625,0.2308784136465647,0.026812263915555107,8.6109257455362,8.78603373923672,1.020335559598954,631.395,631.3,0.09500000000002728,0.011755559255608838,0.025721902281190853,0.995919956105627,0.4324278312346322,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
423,sensor_063,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,116.57060816653322,116.22899262820512,0.34161553832809943,0.03787086594560797,9.020536758223187,6.846648719761402,0.7590067978515742,116.2155,116.13775,0.07775000000000887,0.011524674521918025,0.026264601424729528,0.9948034241684072,0.5090728424620788,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
424,sensor_068,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,20.643789911929545,0.9894673076923078,19.654322604237237,0.05718692398387325,343.68560564264254,0.18922567759906325,0.0005505778376875531,0.9786,0.97625,0.0023500000000000743,0.011331615591992677,0.025689782595307013,0.9961383429587277,16.62868929364781,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
425,sensor_283,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.005863149480415667,0.005398089171974522,0.0004650603084411448,0.049038373487007424,0.009483599788732006,0.0024406690366896417,0.25735681503447,0.0053,0.0053,0.0,0.011214652295853101,0.026386534084834046,0.9942844082429448,0.00041296226156085957,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
426,sensor_011,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.00013125499600319748,0.00020350318471337576,7.224818871017828e-05,0.007764954309374435,0.009304393281870937,0.009307598693502365,1.0003445051745259,0.0004,0.0009,0.0005,0.010934564288465263,0.033797166088785024,0.9327476692187006,0.0004591796501205913,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
427,sensor_369,1247,314,0.004788507581803671,0.0,0.004788507581803671,0.003178508420208501,0.0031442675159235665,3.424090428493431e-05,0.016302220003322713,0.002100382909686861,0.0021346784342526764,1.0163282249192023,0.0028,0.0028,0.0,0.010479593355364933,0.04059168756608217,0.7950441577523031,0.00011820424027631258,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
428,sensor_199,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,0.5603851080864692,0.5452435897435897,0.015141518342879579,0.028099753556125918,0.5388487949773721,0.5337903037553359,0.9906124106257884,0.427,0.414,0.013000000000000012,0.010192327776430619,0.040955841596354015,0.7884388414045492,0.02410986912838739,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
429,sensor_229,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.017871942446043163,0.017734713375796178,0.00013722907024698444,0.012521055458882031,0.010959864421783915,0.00985753982751936,0.8994216942981917,0.0155,0.01515,0.0003499999999999996,0.009943588544577001,0.03631998859511115,0.8895734708580361,0.0004144804464123797,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
430,sensor_297,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,1888.1557876996803,1843.5186942492012,44.63709345047914,0.022503163359973728,1983.59193933929,1943.5426720233709,0.9798097247111928,1207.67965,1157.7727,49.90695000000005,0.009693831120565788,0.030351437699680517,0.9731956354300408,76.88719199620029,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
431,sensor_487,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,300.1781893755069,311.7656025806452,11.587413205138262,0.0406067607773531,285.35674807138787,295.5018963663925,1.0355525087931918,248.9805,263.29449999999997,14.313999999999965,0.009500492630931907,0.03060460978991708,0.9724291211753329,11.99041257183108,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
432,sensor_096,1247,314,0.004788507581803671,0.0,0.004788507581803671,5.902165196471532e-05,6.401273885350318e-05,4.991086888787865e-06,0.047536139521257785,0.00010499562941066956,0.0001021078792578331,0.9724964727670559,0.0,0.0,0.0,0.008820078103300084,0.02204271142461653,0.9996641368008835,6.193631068505964e-06,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
433,sensor_160,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,881.3833865814696,887.8690095846646,6.4856230031949735,0.006686468754931454,969.9623584439317,1035.3111783380127,1.0673725318567178,624.5,610.0,14.5,0.00877329344349551,0.03594249201277952,0.8975203995187329,28.77466505544586,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
434,sensor_133,1245,314,0.006384676775738229,0.0,0.006384676775738229,2.318596546184739,2.318338853503185,0.00025769268155428904,0.004862731097421391,0.05299340563802476,0.05400239983980065,1.0190399954414686,2.3124,2.3099999999999996,0.0024000000000001798,0.008415549175411324,0.02538561890875607,0.9966247255182289,0.0017458649841032392,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
435,sensor_546,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,7.611905195843325,7.609402866242038,0.0025023296012864904,0.0019426906427526505,1.2880741514978795,1.421903879694686,1.1038990868974259,7.116,7.116,0.0,0.008190341550979769,0.021669288772803413,0.9997568360060083,0.056723582741901084,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
436,sensor_390,1253,314,0.0,0.0,0.0,0.0014568236233040704,0.0008656050955414014,0.000591218527762669,0.0448891282430229,0.01317063954911091,0.0020958261694067376,0.15912865594656844,0.0003,0.0003,0.0,0.0066198046401017155,0.022890286242953195,0.9993272253673408,0.0006189493798102432,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
437,sensor_061,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,355.1282564451561,355.28254326923076,0.15428682407463157,0.025853898071963494,5.967642621827438,6.2716187413973525,1.0509373866421026,353.7773,353.92045,0.14314999999999145,0.006512050175966917,0.03250549157274535,0.9514721245819108,0.27480469353237136,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
438,sensor_023,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,2698.335263578275,2703.5511182108626,5.215854632587707,0.017296175353083615,301.5611559267528,270.3028434668152,0.896345030367472,2664.5,2661.5,3.0,0.006338049259894311,0.024760383386581375,0.9976680358755454,11.898025277529786,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
439,sensor_308,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,0.1288708699122107,0.12912140575079872,0.0002505358385880285,0.009176992732642827,0.027300429006210866,0.028170720762414673,1.0318783179563153,0.1295,0.128,0.0015000000000000013,0.0058149857887540984,0.03318298065473535,0.9420286889475176,0.0014099134670205735,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
440,sensor_419,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,320.57627410071944,318.9961286624204,1.5801454382990414,0.005541144923151573,285.1658746005727,298.0674424205548,1.045242327252702,304.4599,295.00235,9.457550000000026,0.00570777559112552,0.03210934437163643,0.9551750357089936,13.374610807454104,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
441,sensor_056,1250,313,0.0023942537909018356,0.0031847133757961785,0.0007904595848943429,2856.3904,2855.300319488818,1.0900805111823502,0.04251191812947437,25.641762572613146,26.197827883147784,1.0216859238502016,2855.0,2853.0,2.0,0.005419140161438561,0.035340575079872205,0.9084818748817305,1.4302400498596617,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
442,sensor_095,1247,314,0.004788507581803671,0.0,0.004788507581803671,-3.30392943063352e-05,-1.3694267515923567e-05,1.9345026790411637e-05,0.11250601206397347,0.00017194660476821112,0.00018202898559412624,1.0586366961970923,0.0,0.0,0.0,0.005140873810204429,0.03326710219175699,0.9405129096583313,1.8498829159489842e-05,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
443,sensor_420,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,307.48220727418067,315.35252165605095,7.870314381870287,0.02423484674857473,324.7519765039631,328.65440574609585,1.0120166450844839,272.4487,272.3932,0.055499999999995,0.0041076692036136776,0.02935740579510915,0.9804783593619546,8.253036309783266,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
444,sensor_201,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,17.68349358974359,17.266987179487177,0.4165064102564138,0.044138699864455,9.436308988154574,4.630387317888372,0.4906989929749981,17.244999999999997,17.16,0.0849999999999973,0.003973059192188164,0.034455128205128194,0.924094606889556,0.559172165158141,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
445,sensor_310,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,0.1288706304868316,0.12912396166134188,0.00025333117451029064,0.009278516995927594,0.02730298113604571,0.028172801844014647,1.0318580855194817,0.1295,0.128,0.0015000000000000013,0.0038280114707351168,0.03318298065473535,0.9420286889475176,0.0014093242892542187,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
446,sensor_512,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,275.8077849720224,276.66341019108285,0.855625219060471,0.002602209473518873,328.8072031739398,333.58705285663035,1.0145369372585247,0.0,0.0,0.0,0.0037291995402822485,0.019696344834959967,0.9999693694261615,5.755398403508609,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
447,sensor_115,1253,314,0.0,0.0,0.0,0.0001529928172386273,9.554140127388535e-07,0.00015203740322588844,0.08155114368392574,0.0018643196938494437,1.6929979439493004e-05,0.009081049508486398,0.0,0.0,0.0,0.0,0.015163607342378316,0.9999999923928733,0.00013794269745220686,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
448,sensor_250,1253,314,0.0,0.0,0.0,0.0013294493216280928,1.0828025477707006e-05,0.0013186212961503858,0.07480367642480004,0.01762776054832001,0.00019187310031425415,0.010884712200866625,0.0,0.0,0.0,0.0,0.015163607342378316,0.9999999923928733,0.0011768991213435612,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
449,sensor_388,1253,314,0.0,0.0,0.0,0.0004233838786911412,3.5031847133757964e-06,0.0004198806939777654,0.07529099003004515,0.0055767721185524385,6.207659127814104e-05,0.01113127629361593,0.0,0.0,0.0,0.0,0.015163607342378316,0.9999999923928733,0.00037534631728825766,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
450,sensor_522,1253,314,0.0,0.0,0.0,13.721464405426977,3.1847133757961785,10.536751029630798,0.09430775149057227,111.72730621919379,56.43326479831003,0.5050982316497958,0.0,0.0,0.0,0.0,0.012776978563549424,0.9999999999983284,11.68260866682499,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
